url,text,id
https://registry.verra.org/app/projectDetail/VCS/5274,"Sinan County domestic waste landfill biogas pollution control and comprehensive utilization project (hereafter referred to as the project) is located at Sinan county landfill site, Dingjia Village, Nixi Village, Dahebei Town, Sinan County, Tongren City, Guizhou Province, P.R. China. The project is constructed and operated by Sinan County BCCY New Energy Co., Ltd. Sinan County landfill site started collecting and handling waste at the 2014. The project started to construct on 10-October-2023. The project has a total designed capacity 1.5 MW (3*0.5 MW) and combusts the LFG, which contains nearly 50% of methane, to generate electricity and export it to the Southern China Power Grid (SCPG). Total electricity supplied to the grid in the crediting period will be 66,251 MWh. VCUs will be claimed from the methane destroyed and the grid electricity displaced. The estimated average GHG emission reductions of the project are 37,961 tCO2e and the total GHG emission reductions and removals are 379,619 tCO2e during the fixed 10 years crediting period. Scenario existing prior to the implementation of the project (the same as baseline scenario): LFG from Sinan County landfill site is emitted to the atmosphere directly. Equivalent electricity generated by the project is supplied by the SCPG, which is dominated by fossil fuel based power plants.",5274
https://registry.verra.org/app/projectDetail/VCS/5272,"The project combines solar, wind and battery storage technologies to offer dispatchable and reliable power to the national electrical grid. The project will operate as a virtual power plant, combining generation from two sites which are over 700 km apart, namely Avondale in the Northern Cape, with 115 MW of solar PV and 30 MW of battery storage, and Dassiesridge in the Eastern Cape, with 63 MW of wind and 45 MW of battery storage.",5272
https://registry.verra.org/app/projectDetail/VCS/5270,"This Primary Carbon Solar PV Grouped Project consists of the commissioning of new, small-scale solar photovoltaic (PV) installations in the Republic of South Africa. The PV installations provide a clean, renewable source of electricity and enhance the country’s energy security by reducing its reliance on emission-intensive grid-electricity, primarily supplied by Eskom, the national utility. Eskom is currently unable to provide consistent electricity supplies due to its aged and failing infrastructure. The Grouped Project is managed by Primary Carbon (Pty) Ltd (hereinafter referred to as “Primary Carbon”). Primary Carbon outsources the commissioning of the PV facilities to third parties. The grouped project will comprise of various project activity instances. Each project activity instance will comprise of one or more solar PV facilities, where the total maximum installed capacity of the facilities is equal to or below 15 MW, per project activity instance.",5270
https://registry.verra.org/app/projectDetail/VCS/5264,"Yunfu LFG Power Generation Project (hereinafter referred to as the project) locates at Ma Ji pit MSW sanitary landfill, Bahe Village, Hekou Street, Yuncheng District, Yunfu City, Gangdong Province, P.R China. The project is owned and implemented by Yunfu Shangning New energy Technology Co., LTD (hereinafter called the project owner).The project started construction in May 2022 and operated on 17-Dec-2022. The annual output of electricity is estimated to 11,520 MWh. Some of the electricity is for self-use and the rest will be fed into grid. The project is expected to achieve an annual emission reduction of 64,225 tCO2e and a total emission reduction of 270,624 tCO2e during the fixed 10-year crediting period.",5264
https://registry.verra.org/app/projectDetail/VCS/5214,"Pingjiang County Domestic Waste Harmless Landfill Site LFG Utilization Project (hereafter referred to as the project) is located at Taxing Village, Wengjiang Town, Pingjiang County, Yueyang City, Hunan Province, P. R. China. The project is invested, constructed and operated by Pingjiang Baichang New Energy Co., Ltd. The objective is to collect the landfill gas (LFG) from Pingjiang County Domestic Waste Harmless landfill site (hereafter referred to as Pingjiang landfill site) and utilize it to generate electricity.",5214
https://registry.verra.org/app/projectDetail/VCS/5199,"The Marmota EV Charging Offset Project (MEVCCOP), or the grouped project, is an initiative aimed at establishing electric vehicle (EV) charging networks across Canada and the USA. Developed by Marmota Solutions Inc., the “project proponent”, the grouped project partners with companies owning and/or operating EV charging systems for both light-duty and heavy-duty vehicles. The initiative establishes pre-approved standardized criteria for any project partner to join the grouped project and report project activity data. Each project instance within the grouped project is associated with a distinct partner company. The project seeks to reduce greenhouse gas (GHG) emissions by displacing emissions from both light-duty internal combustion engine vehicles (ICVs) and heavy-duty vehicles (trucks and buses) with electrically-powered versions of the same. This includes both Battery Electric Vehicles (BEVs) and Plug-In Hybrid Electric Vehicles (PHEVs) but excludes conventional hybrids. The project boundary is Canada (excluding the province of British Columbia (BC)) and the USA (excluding the states of California (CA), Oregon (OR) and Washington (WA)). GHG emission reductions are created by facilitating the transportation of people and/or freight via electrically-powered vehicles, charged from the electricity grid, in place of equivalent fossil fueled vehicles.",5199
https://registry.verra.org/app/projectDetail/VCS/5167,,5167
https://registry.verra.org/app/projectDetail/VCS/5149,"Huangtupo CMM Power Generation Project (hereinafter referred to as the Project) will utilize the low concentration coal mine methane (CMM) from Huangtupo coal mine which is a working coal mine for power generation, part of the power will be used for self-consumption of the Project and the rest will be supplied electricity to the coal mine where the Project is located for internal consumption. The Project is located in Huangtupo coal mine, Xiaolingdi village, Congziyu Town, Qinyuan County, Changzhi City, Shanxi Province, P.R.China. The Project Owner is Qinyuan County Hetong Comprehensive Energy Service Co., Ltd. Prior to the implementation of the project, Huangtupo coal mine was equipped with CMM extraction facilities and all extracted CMM was vented into the atmosphere directly. The electricity consumed at coal mines was imported from North China Power Grid (NCPG). The heat was provided by waste coal boilers. Baseline scenario is the same as the scenario existing prior to the implementation of the project activity. The Project aims to utilize the extracted CMM with low concentration methane concentration to produce electricity. No coal bed methane (CBM) or ventilation air methane (VAM) utilization is involved.",5149
https://registry.verra.org/app/projectDetail/VCS/5146,"A 100MW Redstone concentrated solar thermal power (CSP) plant, which forms part of the South African Renewable Energy Independent Power Producer (REIPP) Procurement Program, is the first project financed CSP with molten salt central receiver project in the world and one of the largest investments in South Africa under the REIPP. It is located near Postmasburg in the Northern Cape Province of South Africa.",5146
https://registry.verra.org/app/projectDetail/VCS/5143,"In order to reduce the climate change impact of the landfilling operation and develop a municipal solid waste management system that is environment friendly and sustainable, Karaganda Landfill Gas (LFG) Capture and Utilization Project (hereafter referred to as the project) is being implemented by LLP GorKomTrans of the Karaganda city. The project activity includes capture and utilization of landfill gas.",5143
https://registry.verra.org/app/projectDetail/VCS/5135,"Guizhou Bijie Yuxing CMM Power Generation Project will utilize the low concentration coal mine methane (CMM) from Yuxing coal mine which is a working coal mine for power generation to supply electricity to the coal mine where the project is located and to China Southern Power Grid (CSPG) if there is any electricity surplus. The waste heat generated by the generator replace the heat originally generated by waste coal. The project is located in Dongfeng Village, Pudi Town, Hundred—mile Azalea Management Area, Bijie City, Guizhou Province, P.R.China. The project owner is Bijie Yicheng New Energy Technology Co., Ltd. The purpose of the Project is to utilize the extracted CMM with low concentration methane concentration to produce electricity. It is expected that 60.46 million Nm3 of methane annually will be destroyed to generate electricity. According to Feasibility Study Report (FSR) of the project, 22 sets of CMM power generators will be installed with a total installed capacity of 26 MW (14*1,000 Kw + 8*1,500 Kw). After the full operation of the project, the expected annual exported electricity is 177,840 MWh, which is supplied to the coal mine through the electricity distribution network in Yuxing coal mine and to China Southern Power Grid (CSPG) if there is any electricity surplus, thus displace equivalent amount of electricity that would be supplied by CSPG dominated by fossil fuel-fired power plants. The capacity of phase 1 of the project is 14 MW and the capacity of phase 2 is 12 MW. Phase 1 started construction on 01-February-2023 and started operation on 08-May-2023. Eight sets of generators with capacity of 1.5 MW for each (12 MW in total) of phase 2 started construction on 15-October-2023 and operated in 17-March-2024. It is estimated that in the 10 years crediting period of the project (from 08-May-2023 to 07-May-2033), the expected average annual GHG emission reduction will be 1,103,098 tCO2e, with the total emission reduction of 11,030,980 tCO2e.",5135
https://registry.verra.org/app/projectDetail/VCS/5132,"The Omnia Solar PV Group Project involves the commissioning of new, solar photovoltaic (PV) installations in the Republic of South Africa. These installations serve as a clean, renewable source of electricity, contributing to the enhancement of the country’s energy security by reducing reliance on emission-intensive grid-electricity, primarily supplied by Eskom, the national utility facing challenges due to its aged and failing infrastructure.",5132
https://registry.verra.org/app/projectDetail/VCS/5113,"The grouped project activity comprises solar power plants on both rooftops and ground-mounted systems, empowering small and medium enterprises across Kenya to generate clean energy for captive use. This will significantly reduce reliance on Kenyan national grid and contribute to reduction of greenhouse gas emissions. The project activity provides clean electricity through solar power plants displacing consumption of electricity that would have been supplied by National grid of Kenya in the absence of the project activity.",5113
https://registry.verra.org/app/projectDetail/VCS/5104,"The consumption of non-renewable biomass firewood for household purposes in the rural areas is one of the main causes of deforestation in the surrounding areas of the state of Gujarat and has several implications in the environmental and health aspects of such communities. The Project activity aims to replace the commonly used inefficient wood fired mud stove technology with efficient bio-gas based cook stoves, which is clean and sustainable. In view of the same Amul Dairy has planned to implement a project which is clean, convenient and efficient energy can be accessed by the rural households.",5104
https://registry.verra.org/app/projectDetail/VCS/5102,"The proposed project activity concerns a greenfield biomass to energy power plant at the FX Group Lothair facility, which is situated in the Mpumalanga province of South Africa. The Project will source biomass from local sawmills and biomass wastes for the generation of electricity in a power-only plant. The woody biomass will be fed into a biomass boiler to create super-heated high-pressure steam. The steam is used to spin a 4.5MW power output steam turbine and electrical generator. The renewable energy produced by the plant will displace the grid electricity, which would have been used to power the industrial facility in the absence of the biomass power plant. Electricity on the South African National grid is largely generated by the state-owned entity Eskom and is highly carbon-intensive due to the reliance on fossil-fuels such as coal and diesel.",5102
https://registry.verra.org/app/projectDetail/VCS/5097,"The project is located in Banqiao Village, Chishuiyuan Town, Zhenxiong County, Shaotong City, Yunnan Province, P.R.China. The project owner is Zhenxiong Yonder New Energy Development Co., Ltd. The purpose of the Project is to utilize the extracted CMM with low concentration methane concentration to produce electricity. No coal bed methane (CBM) or ventilation air methane (VAM) utilization is involved. It is expected that 13.0392 million Nm3 of methane annually will be destroyed to generate electricity. According to Feasibility Study Report (FSR) of the project, 14 sets of CMM power generators will be installed with a total installed capacity of 9.8 MW (14*700 kW). After the full operation of the project, the expected annual exported electricity is 49,476 MWh, which is supplied to the coal mine through the electricity distribution network in Zhujiawan coal mine and to China Southern Power Grid (CSPG) if there is any electricity surplus, thus displace equivalent amount of electricity that would be supplied by CSPG dominated by fossil fuel-fired power plants. It is estimated that in the 10 years crediting period of the project (from 13-May-2023 to 12-May-2033), the expected average annual GHG emission reduction will be 243,241 tCO2e, with the total emission reduction of 2,432,410 tCO2e.",5097
https://registry.verra.org/app/projectDetail/VCS/5098,"Bestway Cement Limited (hereafter referred as Bestway Cement Ltd.) has installed Renewable Energy Power Plants based on Solar Photovoltaic (PV) Technology (hereafter referred as “project activity”) at various locations across Pakistan as a grouped project activity. Bestway Cement Ltd. is looking forward to earning carbon credits under VCS mechanism for these Solar PV based power plants. The proposed grouped project activity supports development of renewable energy generation plants based on Solar PV technology in Pakistan with the objective of supplying electricity to power Bestway Cement Ltd.’s factories. The proposed grouped project is a voluntary action being undertaken by Bestway Cement Ltd. The renewable energy generation plants under the grouped project activity would generate Solar PV based electricity, which otherwise in absence of project activity would have been generated from fossil fuel fired grid connected power plants. The grouped project activity thus leads to reduction in Greenhouse Gas (GHG) emissions. There are in total of six project activity instances in this group project, and all the project activity instances are owned by Bestway Cement Ltd., who is also acting as coordinating and managing entity for the grouped project activity. Since the project activity is grouped project activity, more project activity instances can be included in grouped project activity in future. Each instance of project activity under this grouped project consists of one renewable power generation plant using Solar PV technology. All the project instances i.e. renewable energy generation plants to be included in this grouped project will be from within Islamic Republic of Pakistan (hereafter referred as “Pakistan”) only. The estimated annual emission reductions over a 10 year period from initial six project activity instances are 422,719 tCO2e.",5098
https://registry.verra.org/app/projectDetail/VCS/5095,"The project involves establishing and operating an advanced biogas plant in General Paz, situated 30 kilometers away from Cordoba city. This plant is designed to process various industrial substrates, including solid waste, liquids, and animal manure, with the aim of mitigating the negative environmental impacts associated with landfill disposal of industrial waste and promoting renewable energy generation. Central to the project is its capacity to convert industrial wastes into clean and sustainable energy sources. By diverting these wastes from landfills, the project helps prevent greenhouse gas emissions and minimizes the risk of soil and water contamination, thereby making a significant contribution to reducing local and regional greenhouse gas emissions. Notably, this biogas plant stands out as a significant milestone in the region, being the only operational facility exclusively fed by organic waste of industrial origin. This uniqueness highlights the commitment of Helios Energia Limpia to innovation and sustainability and positions it as a leader in adopting environmentally responsible practices in the industrial sector. Additionally, the project has secured an agreement with Cammesa under the Renovar 2 program, ensuring the injection of up to 2.4 MW of renewable energy into the national electricity grid. This strategic partnership reflects institutional recognition and support for the project's importance and viability in transitioning towards a more sustainable energy matrix.",5095
https://registry.verra.org/app/projectDetail/VCS/5056,"The project involves installation of a 15 MW floating solar PV plant on the surface of Nangal Pond, located near Neilla Village, Bilaspur district in the Indian state of Himachal Pradesh, India. The project is being implemented by SJVN Green Energy Limited (A Wholly Owned Subsidiary of SJVN Limited). The electricity generated from the project will be supplied to Indian National grid and thereby avoiding associated CO2 emission.",5056
https://registry.verra.org/app/projectDetail/VCS/5046,"Yangquan Guzhuang 8MW CMM Power Generation Project is located at the former site of Guzhuang Coal Mine Cement Plant in Yangquan, Shanxi Province. The Project utilizes coal mine methane (CMM) with a methane concentration of 16% to generate electricity, and the electricity generated is fed into the North China Power Grid for the self-consumption of the Guzhuang Coal Mine, while the heat output is recovered by a waste heat hot water boiler, replacing the original coal-fired boiler for heating in the mine area. The Project Owner is Yangquan Zhonglian Energy Technology Co. The purpose of this project is to reduce greenhouse gas emissions through the combustion of methane in the coal mine gas during the power generation process. No coal bed methane (CBM) or ventilation air methane (VAM) utilization is involved. The total installed capacity of the project is designed as 8MW, with eight 1000kW gas-fired internal combustion generator sets, which utilize coal mine gas with a concentration of less than 30% to generate electricity, and utilize the waste heat hot water boiler to recover the flue gas waste heat at the tail end of the units. After running at full load, the project can consume 1,262.88*104Nm3 of pure gas per year, with an estimated annual power generation of 4800*104kWh, which will be used for the mine's self consumption through integration into the North China Power Grid, and 5.184*104GJ of residual heat per year, which will be supplied to the outside world for the heating of the buildings on the site. However, to be conservative, emission reductions will not be claimed for waste heat recovery. During the renewable 7-year crediting period(28-Oct-2022 to 27-Oct-2029, both days included), the total GHG emission reduction of the project can reach 1,748,817 tCO2e, with an average annual emission reduction of 249,831tCO2e.",5046
https://registry.verra.org/app/projectDetail/VCS/5034,"The project involves installation of a 90 MW floating solar PV plant on the surface of Omkareshwar Dam at Punasa Tehsil, located in the village of Kheda, Bilaya-Ekhand, Khandwa district, Madhya Pradesh, India. The project is being implemented by SJVN Green Energy Limited (A Wholly Owned Subsidiary of SJVN Limited). The electricity generated from the project will be supplied to Indian National grid and thereby avoiding associated CO2 emission.",5034
https://registry.verra.org/app/projectDetail/VCS/5026,"Guizhou Mayixi Yijing CMM Power Generation Project (hereinafter referred to as the Project) will utilize low concentration coal mine methane (CMM) from Mayixi Yijing coal mine for power generation and supply the generated electricity to the coal mine where the Project located first and then to China Southern Power Grid (CSPG) if there is any electricity surplus. The project is located in Dahe Village, Dashan town, Panzhou City, Liupanshui City, Guizhou Province, China.",5026
https://registry.verra.org/app/projectDetail/VCS/5023,Covers the installation of solar photovoltaic projects in South Africa.,5023
https://registry.verra.org/app/projectDetail/VCS/5011,"The purpose of the project is to utilize the extracted CMM with low concentration methane concentration to produce electricity. No coal bed methane (CBM) or ventilation air methane (VAM) utilization is involved. Eleven sets of CMM power generators will be installed with a total installed capacity of 24MW (12*2MW), destroying 42.14 million m3 of methane annually. The expected annual exported electricity will be 163,987 MWh, which will be supplied to the coal mine first through the electricity distribution network in Fenghui coal mine area, and then to North China Power Grid(NCPG) if there is any electricity surplus, replacing the electricity that would otherwise have been purchased from the NCPG and displace part of the electricity generated by NCPG dominated by fossil fuel-fired power plants. The waste heat from the generators will be recovered by waste heat boilers to provide free hot water to the coal mines, which was provided by waste coal fired boilers before the implementation of the Project.",5011
https://registry.verra.org/app/projectDetail/VCS/5005,The purpose of the NGON Texas Beneficial Use of Waste Flare Gas Grouped Project is to beneficially use otherwise flared natural gas for off-grid electricity generation and consumption. The project activity leads to upstream carbon emissions reduction since the beneficial use of the waste flare gas will avoid the use of electricity generated by the fossil fuel dominated United States (U.S.) electricity grid.,5005
https://registry.verra.org/app/projectDetail/VCS/4986,"The project activity by Shree Cement Limited is the installation of a new captive solar PV power project with installed capacity of 13.4 MWAC at Beawar in Ajmer district in the northern Indian state of Rajasthan to supply electricity to the cement manufacturing facility, owned by Shree Cement Limited located in the vicinity of the site. The project activity was commissioned on 18-August-2022. The project activity solar PV power plant is expected to generate 25,536 MWh electricity annually and thus reducing GHG emissions of 24,705 tCO2 annually with GHG emission reduction of 177,939 tCO2e during the entire first crediting period. During the current monitoring period of 18-August-2022 to 31-January-2024, this project activity has generated electricity of 30,497.5 MWh that led to achieved GHG emission reductions of 28,521 tCO2e.",4986
https://registry.verra.org/app/projectDetail/VCS/4983,"The proposed project activity involves the installation of rooftop and ground mounted solar panels for captive consumption. The surplus electricity if generated can be supplied to the grid and if there is deficit of energy, that can be consumed from grid through a net metering arrangement with the respective state electricity board. The Net Metering concept states that the customers are to be charged only for the net power that they consume from the electricity service provider that has accumulated over a specific period. In other terms if the installed renewable energy produces more electricity than the consumed then the producer would be paid or credited for the excess amount of electricity generation to the grid over the same period. The Net Metering helps the grid to supply in the peak hours to keep up with increase demand in peak hours. It has been observed that in the actual scenario, no surplus power is exported to the grid as the internal demand of the premises is very high and the status quo is expected to be maintained throughout the operation of the projects. Hence, none of the instances export greater than 50% of generated electricity to the grid, so the project eligibility in the VCS program is justified. The geographical location of the project is entire India. The project activity will displace electricity from an electricity distribution system that is or would have been supplied by at least one fossil fuel fired generating unit i.e., in the absence of the project activity, the users would have been supplied electricity from one or more sources listed below: (a) A national or a regional grid (grid hereafter); (b) Fossil fuel fired captive power plant; (c) A carbon intensive mini-grid The baseline scenario would be either continued by use of fossil fuel dominated grid connected electricity generation or fossil fuel used in power plant or carbon intensive electricity.",4983
https://registry.verra.org/app/projectDetail/VCS/4984,"The projects primary objective is to change the pre-project/baseline scenario of the household cooking practices by replacing inefficient wood-fired mud stoves and three- stone stove technologies with clean, sustainable, and efficient biogas digestion unit and stoves. Each beneficiary household actively participates by utilizing cattle dung as the primary feed for the digesters, strategically curbing greenhouse gas emissions. This approach not only displaces conventional non-renewable biomass, such as firewood, with renewable biogas but also averts emissions of Methane (CH4) and Nitrogen Oxide (NO2) associated with the anaerobic decay of animal manure. Beyond emissions reduction, the initiative plays a pivotal role in enhancing rural hygiene practices through the proper disposal of animal waste. Furthermore, the residue derived from the bio-digesters is repurposed as organic fertilizer, contributing to sustainable land applications. By replacing non-renewable energy sources with biogas generated from the biodigesters, the project aligns with the broader goals of sustainable development outlined by the United Nations.",4984
https://registry.verra.org/app/projectDetail/VCS/4982,"This project is to be developed by Reliance BP Mobility Limited (RBML). Reliance Industries Limited and British Petroleum Plc. have partnered to form Reliance BP Mobility Limited to combine international expertise & local strengths to spearhead the future of mobility. Electric Mobility Business operates under the brand name Jio-bp Pulse. This project includes the installation, operation, and maintenance of EV charging stations by RBML across India through strategic partnerships with public and private sector in order to scale the EV market in the country and also act as an enabler for the Government of India’s National Electric Mobility Plan. This is a grouped project and the new instances will be added as and when the EVCS get installed across India in the future. The use of this charging infrastructure results in the avoidance of fossil fuel powered vehicle usage and therefore a reduction in the greenhouse gas emissions from the alternative energy supply. This project includes EVCS that are installed, operated, and maintained by RBML.",4982
https://registry.verra.org/app/projectDetail/VCS/4964,"The MALAYSIA RENEWABLE BIOENERGY GROUPED PROJECT BY CARBONTRACE is a grouped project which consists of projects supplying renewable electricity to the grid that are located in Malaysia. This project is developed by CarbonTrace, the leading carbon credit project developer in Malaysia. The purpose of this Grouped Project is to generate renewable electricity from sources such as biogas recovery from agricultural effluent, industrial effluent, food waste, and others, as well as biomass combustion from agro/forest biomass residues in waste streams that are sent to landfills. The electricity generated shall be supplied to the national electricity grid.",4964
